order_id,user_id,order_time,pay_time,province,city,channel,order_status,total_amount,discount_amount,pay_amount
O2025103100018087,U008584,2025-10-31 20:33:48,2025-10-31 21:03:48,山东省,青岛,直播间,已支付,2358.00,206.58,2151.42
O2025122100018088,U011286,2025-12-21 16:53:36,2025-12-21 17:04:36,广东省,珠海,APP,已完成,8695.63,505.04,8190.59
O2025102300018089,U000709,2025-10-23 12:56:36,2025-10-23 13:24:36,江苏省,无锡,APP,已支付,230.39,2.30,228.09
O2026061800018090,U007178,2026-06-18 20:56:26,2026-06-18 21:15:26,山东省,烟台,小程序,已完成,1532.19,175.41,1356.78
O2025020700018091,U003533,2025-02-07 20:57:21,,广东省,佛山,小程序,已取消,7438.31,223.15,0.00
O2026011000018092,U010961,2026-01-10 15:24:08,2026-01-10 15:47:08,广东省,佛山,APP,已支付,822.61,42.32,780.29
O2025062300018093,U002767,2025-06-23 18:47:14,2025-06-23 18:53:14,湖北省,荆州,小程序,已支付,282.45,14.12,268.33
O2025101000018094,U003275,2025-10-10 22:03:36,2025-10-10 22:14:36,湖南省,岳阳,APP,已支付,328.39,6.57,321.82
O2025080600018095,U004365,2025-08-06 18:20:10,2025-08-06 18:35:10,四川省,绵阳,APP,已支付,913.87,13.71,900.16
O2025010100018096,U010810,2025-01-01 21:09:38,2025-01-01 21:35:38,上海市,上海,APP,已完成,1003.42,180.32,823.10
O2025010600018097,U002297,2025-01-06 12:38:34,2025-01-06 12:47:34,广东省,佛山,小程序,已支付,1456.12,43.68,1412.44
O2025012300018098,U004577,2025-01-23 00:25:42,2025-01-23 00:37:42,江苏省,南通,小程序,已支付,677.65,23.72,653.93
O2026061700018099,U007425,2026-06-17 22:37:34,2026-06-17 22:44:34,江苏省,苏州,搜索广告,已支付,12154.00,364.62,11789.38
O2026020200018100,U000727,2026-02-02 14:49:02,2026-02-02 14:59:02,北京市,北京,APP,已支付,54.97,0.00,54.97
O2026030500018101,U001693,2026-03-05 14:02:10,2026-03-05 14:03:10,广东省,珠海,小程序,已支付,831.23,12.47,818.76
O2025092600018102,U005200,2025-09-26 11:01:48,2025-09-26 11:26:48,广东省,佛山,小程序,已支付,4198.49,125.95,4072.54
O2026030100018103,U006236,2026-03-01 01:19:14,2026-03-01 01:47:14,河南省,许昌,PC,已完成,3018.64,203.33,2815.31
O2026020700018104,U011071,2026-02-07 21:18:28,2026-02-07 21:29:28,广东省,珠海,APP,已完成,1264.81,55.97,1208.84
O2025053100018105,U008603,2025-05-31 22:01:22,2025-05-31 22:08:22,江苏省,无锡,APP,已支付,676.38,23.44,652.94
O2026051500018106,U000826,2026-05-15 21:34:21,2026-05-15 21:43:21,广东省,东莞,APP,已支付,838.85,54.53,784.32
O2025050400018107,U005023,2025-05-04 11:54:29,2025-05-04 12:00:29,广东省,东莞,直播间,已支付,1622.14,137.46,1484.68
O2025121700018108,U001019,2025-12-17 20:54:41,2025-12-17 21:09:41,广东省,东莞,APP,已完成,1434.45,43.03,1391.42
O2025100100018109,U011307,2025-10-01 14:13:07,2025-10-01 14:26:07,福建省,泉州,PC,已支付,1608.69,370.64,1238.05
O2026051900018110,U009053,2026-05-19 08:58:02,,广东省,珠海,直播间,已取消,200.60,15.60,0.00
O2025050100018111,U002119,2025-05-01 22:21:20,2025-05-01 22:46:20,江苏省,苏州,小程序,已完成,282.01,33.09,248.92
O2025050800018112,U004820,2025-05-08 22:16:40,2025-05-08 22:31:40,浙江省,杭州,APP,已支付,1648.32,131.87,1516.45
O2026051700018113,U006209,2026-05-17 22:04:34,2026-05-17 22:05:34,广东省,深圳,自然流量,已支付,4427.91,254.13,4173.78
O2025101200018114,U000119,2025-10-12 20:25:49,2025-10-12 20:47:49,江苏省,常州,APP,已支付,1220.94,74.02,1146.92
O2025111200018115,U008047,2025-11-12 13:18:03,2025-11-12 13:40:03,山东省,潍坊,小程序,已支付,261.14,0.00,261.14
O2025082000018116,U002314,2025-08-20 10:10:53,2025-08-20 10:27:53,广东省,深圳,APP,已支付,559.32,8.39,550.93
O2026051700018117,U005833,2026-05-17 12:39:13,2026-05-17 12:53:13,广东省,东莞,PC,已支付,156.64,3.31,153.33
O2026012600018118,U000244,2026-01-26 22:02:46,2026-01-26 22:28:46,浙江省,温州,APP,已支付,2366.62,71.00,2295.62
O2025011900018119,U006864,2025-01-19 21:43:06,2025-01-19 21:50:06,上海市,上海,APP,已支付,1200.93,113.57,1087.36
O2025020200018120,U006455,2025-02-02 17:52:51,2025-02-02 18:06:51,广东省,东莞,自然流量,已完成,533.16,22.68,510.48
O2025042600018121,U006089,2025-04-26 10:23:55,2025-04-26 10:26:55,重庆市,重庆,直播间,已支付,1182.51,129.55,1052.96
O2026012600018122,U003798,2026-01-26 15:59:15,2026-01-26 16:09:15,四川省,绵阳,APP,已完成,4988.75,249.44,4739.31
O2025051500018123,U007710,2025-05-15 21:17:55,2025-05-15 21:26:55,广东省,佛山,APP,已完成,371.81,0.00,371.81
O2025011000018124,U002048,2025-01-10 23:35:31,2025-01-10 23:58:31,四川省,成都,PC,已支付,2255.38,90.22,2165.16
O2026050300018125,U000992,2026-05-03 16:57:29,2026-05-03 17:15:29,江苏省,南通,APP,已支付,3229.25,204.42,3024.83
O2025081400018126,U004145,2025-08-14 22:06:43,2025-08-14 22:21:43,广东省,佛山,小程序,已支付,2655.33,159.32,2496.01
O2025092500018127,U001891,2025-09-25 21:46:40,2025-09-25 22:05:40,湖北省,宜昌,APP,已完成,429.16,0.00,429.16
O2025042800018128,U003647,2025-04-28 18:41:56,,北京市,北京,搜索广告,已取消,10173.08,610.38,0.00
O2026020200018129,U008432,2026-02-02 20:23:31,2026-02-02 20:38:31,江苏省,南通,APP,已支付,862.63,12.94,849.69
O2025072500018130,U008988,2025-07-25 22:53:30,2025-07-25 23:17:30,江苏省,苏州,APP,已支付,3560.40,106.81,3453.59
O2026032600018131,U009887,2026-03-26 11:08:43,2026-03-26 11:17:43,江苏省,南通,APP,已支付,340.30,3.40,336.90
O2026041700018132,U002559,2026-04-17 11:19:37,2026-04-17 11:38:37,山东省,青岛,自然流量,已完成,204.03,2.04,201.99
O2025110600018133,U000688,2025-11-06 16:56:47,2025-11-06 17:03:47,浙江省,嘉兴,PC,已支付,6667.22,200.02,6467.20
O2025103000018134,U002176,2025-10-30 15:16:00,2025-10-30 15:24:00,山东省,青岛,APP,已支付,5881.11,235.24,5645.87
O2025111100018135,U005866,2025-11-11 08:56:03,2025-11-11 09:11:03,四川省,宜宾,搜索广告,已支付,437.68,87.40,350.28
O2025032500018136,U010186,2025-03-25 20:03:07,2025-03-25 20:22:07,四川省,南充,APP,已完成,237.36,0.00,237.36
O2026062100018137,U003631,2026-06-21 21:22:47,2026-06-21 21:42:47,广东省,广州,小程序,已支付,4070.93,266.45,3804.48
O2025050600018138,U008290,2025-05-06 09:34:48,2025-05-06 09:45:48,广东省,珠海,小程序,已支付,1496.37,44.89,1451.48
O2026060800018139,U003714,2026-06-08 13:53:23,2026-06-08 13:55:23,浙江省,杭州,搜索广告,已支付,213.64,0.00,213.64
O2025113000018140,U005047,2025-11-30 12:24:27,2025-11-30 12:33:27,河南省,许昌,APP,已完成,833.99,45.51,788.48
O2026021400018141,U007354,2026-02-14 13:56:06,2026-02-14 14:14:06,河南省,新乡,APP,已支付,11806.16,1856.52,9949.64
O2025071000018142,U007349,2025-07-10 22:09:08,2025-07-10 22:24:08,湖北省,襄阳,PC,已完成,2029.56,81.18,1948.38
O2025042400018143,U005660,2025-04-24 21:22:26,2025-04-24 21:29:26,广东省,珠海,直播间,已支付,3324.37,228.82,3095.55
O2025032000018144,U004562,2025-03-20 22:36:11,2025-03-20 22:52:11,广东省,广州,PC,已支付,345.10,0.00,345.10
O2025111800018145,U002551,2025-11-18 20:38:19,2025-11-18 21:07:19,广东省,佛山,小程序,已完成,307.50,0.00,307.50
O2026052700018146,U011531,2026-05-27 11:16:57,2026-05-27 11:46:57,山东省,潍坊,APP,已支付,1290.08,38.70,1251.38
O2025012400018147,U002352,2025-01-24 17:20:19,2025-01-24 17:39:19,浙江省,嘉兴,APP,已完成,782.90,19.57,763.33
O2026061300018148,U010601,2026-06-13 11:02:55,2026-06-13 11:22:55,山东省,济南,小程序,已支付,609.11,15.33,593.78
O2025120600018149,U004581,2025-12-06 21:15:36,2025-12-06 21:22:36,江苏省,无锡,APP,已完成,3336.96,154.42,3182.54
O2026021300018150,U009379,2026-02-13 11:08:07,2026-02-13 11:15:07,浙江省,杭州,直播间,已完成,998.22,71.57,926.65
O2025081400018151,U010969,2025-08-14 12:09:41,2025-08-14 12:10:41,陕西省,西安,自然流量,已支付,1304.28,39.13,1265.15
O2025031400018152,U008798,2025-03-14 18:57:22,2025-03-14 19:15:22,浙江省,嘉兴,搜索广告,已支付,383.80,0.00,383.80
O2025021700018153,U010626,2025-02-17 22:07:18,2025-02-17 22:20:18,陕西省,咸阳,小程序,已完成,2381.76,95.27,2286.49
O2025070800018154,U010223,2025-07-08 20:03:14,2025-07-08 20:05:14,浙江省,宁波,APP,已支付,2654.04,106.16,2547.88
O2025032600018155,U002585,2025-03-26 20:49:04,2025-03-26 20:59:04,广东省,佛山,APP,已支付,7337.88,220.14,7117.74
O2025120100018156,U011380,2025-12-01 13:14:38,2025-12-01 13:35:38,湖北省,襄阳,APP,已支付,711.82,10.68,701.14
O2026030600018157,U000655,2026-03-06 21:38:32,2026-03-06 21:50:32,江苏省,南京,小程序,已完成,3292.30,98.77,3193.53
O2025111300018158,U008824,2025-11-13 14:27:42,2025-11-13 14:57:42,广东省,佛山,搜索广告,已支付,1700.51,136.04,1564.47
O2025050100018159,U000806,2025-05-01 22:57:24,2025-05-01 23:00:24,浙江省,宁波,APP,已支付,365.02,46.03,318.99
O2026030600018160,U002049,2026-03-06 21:49:55,2026-03-06 22:08:55,福建省,厦门,直播间,已支付,189.48,12.24,177.24
O2025033100018161,U001815,2025-03-31 08:44:33,2025-03-31 08:54:33,北京市,北京,搜索广告,已完成,770.54,19.26,751.28
O2025090300018162,U011627,2025-09-03 13:20:53,2025-09-03 13:36:53,广东省,深圳,PC,已完成,561.28,19.64,541.64
O2025121200018163,U008436,2025-12-12 13:47:49,2025-12-12 13:52:49,山东省,济南,APP,已支付,1270.11,254.34,1015.77
O2025011900018164,U003287,2025-01-19 22:22:31,2025-01-19 22:42:31,广东省,东莞,APP,已完成,9180.92,738.37,8442.55
O2026032100018165,U011017,2026-03-21 09:26:15,2026-03-21 09:38:15,山东省,潍坊,APP,已支付,1521.44,86.93,1434.51
O2025041300018166,U008130,2025-04-13 11:40:43,,河南省,新乡,PC,已取消,341.95,11.37,0.00
O2026021300018167,U001272,2026-02-13 20:17:28,2026-02-13 20:30:28,湖南省,长沙,小程序,已支付,98.66,0.00,98.66
O2025030800018168,U009384,2025-03-08 22:05:55,2025-03-08 22:22:55,江苏省,南通,直播间,已支付,8979.18,2003.42,6975.76
O2025082200018169,U011800,2025-08-22 14:22:57,2025-08-22 14:27:57,广东省,广州,PC,已支付,5609.06,280.45,5328.61
O2025121400018170,U003245,2025-12-14 13:22:37,2025-12-14 13:47:37,广东省,珠海,APP,已支付,1070.00,83.49,986.51
O2025111200018171,U000914,2025-11-12 21:00:17,2025-11-12 21:08:17,北京市,北京,小程序,已支付,3551.84,106.56,3445.28
O2026050100018172,U002612,2026-05-01 14:53:24,2026-05-01 15:05:24,上海市,上海,APP,已支付,2184.05,302.27,1881.78
O2025020500018173,U009869,2025-02-05 11:28:12,2025-02-05 11:43:12,广东省,深圳,搜索广告,已支付,3403.44,136.14,3267.30
O2025030300018174,U010989,2025-03-03 18:34:28,2025-03-03 18:48:28,山东省,临沂,APP,已支付,246.75,2.47,244.28
O2025062200018175,U003384,2025-06-22 18:16:15,2025-06-22 18:28:15,广东省,佛山,PC,已支付,464.69,24.28,440.41
O2026011100018176,U005985,2026-01-11 09:30:11,2026-01-11 09:56:11,广东省,东莞,APP,已支付,518.31,25.68,492.63
O2026043000018177,U007376,2026-04-30 10:42:16,2026-04-30 10:46:16,浙江省,嘉兴,PC,已完成,154.23,0.00,154.23
O2025090800018178,U007385,2025-09-08 09:34:58,2025-09-08 09:45:58,浙江省,宁波,PC,已支付,594.01,14.85,579.16
O2026062300018179,U005833,2026-06-23 11:44:53,2026-06-23 12:02:53,广东省,东莞,PC,已退款,1828.22,73.13,524.98
O2026010200018180,U003000,2026-01-02 20:08:26,2026-01-02 20:20:26,江苏省,南京,小程序,已完成,717.94,10.77,707.17
O2026040700018181,U011784,2026-04-07 13:55:38,,河北省,石家庄,搜索广告,已取消,889.24,13.34,0.00
O2025021800018182,U007777,2025-02-18 23:31:53,2025-02-18 23:54:53,河南省,洛阳,小程序,已支付,2110.24,105.51,2004.73
O2025051200018183,U009537,2025-05-12 23:19:19,2025-05-12 23:38:19,广东省,珠海,小程序,已支付,1550.19,46.51,1503.68
O2025051800018184,U004961,2025-05-18 18:03:54,2025-05-18 18:14:54,安徽省,合肥,APP,已支付,1631.35,106.62,1524.73
O2025051800018185,U001009,2025-05-18 15:05:14,2025-05-18 15:06:14,山东省,临沂,自然流量,已支付,15685.12,874.20,14810.92
O2025052700018186,U006344,2025-05-27 11:37:49,2025-05-27 12:07:49,湖北省,荆州,APP,已完成,40.08,0.00,40.08
O2026050600018187,U007920,2026-05-06 11:53:51,2026-05-06 11:54:51,陕西省,宝鸡,APP,已支付,87.39,1.75,85.64
O2025062000018188,U001374,2025-06-20 13:00:59,2025-06-20 13:03:59,陕西省,渭南,小程序,已支付,5363.69,160.91,5202.78
O2025050900018189,U000838,2025-05-09 21:48:54,2025-05-09 22:07:54,北京市,北京,APP,已完成,254.30,7.63,246.67
O2026050200018190,U001407,2026-05-02 22:36:06,2026-05-02 23:04:06,四川省,绵阳,APP,已支付,2749.12,131.06,2618.06
O2025082400018191,U011860,2025-08-24 08:24:18,2025-08-24 08:38:18,山东省,青岛,APP,已退款,9647.62,513.27,1794.46
O2025102800018192,U002205,2025-10-28 20:52:09,2025-10-28 20:55:09,陕西省,渭南,APP,已支付,952.82,14.29,938.53
O2025062400018193,U005791,2025-06-24 22:29:47,2025-06-24 22:33:47,山东省,济南,APP,已支付,369.52,3.70,365.82
O2025092400018194,U007202,2025-09-24 22:51:24,2025-09-24 23:17:24,安徽省,安庆,搜索广告,已支付,1216.65,60.83,1155.82
O2025060500018195,U005889,2025-06-05 17:32:33,2025-06-05 18:01:33,山东省,青岛,APP,已完成,6311.55,189.35,6122.20
O2026030700018196,U006418,2026-03-07 12:26:24,2026-03-07 12:29:24,广东省,佛山,小程序,已支付,517.18,28.62,488.56
O2025081800018197,U000331,2025-08-18 13:25:05,2025-08-18 13:47:05,山东省,潍坊,自然流量,已支付,3697.00,110.91,3586.09
O2025030700018198,U005594,2025-03-07 11:14:04,,广东省,广州,PC,已取消,1166.31,69.98,0.00
O2026010400018199,U006421,2026-01-04 14:29:49,2026-01-04 14:30:49,广东省,佛山,APP,已支付,1478.13,114.83,1363.30
O2025060300018200,U011205,2025-06-03 12:37:50,2025-06-03 12:43:50,四川省,成都,PC,已完成,889.10,13.34,875.76
O2025120500018201,U008615,2025-12-05 13:22:59,2025-12-05 13:32:59,山东省,潍坊,APP,已支付,3540.12,106.20,3433.92
O2025013100018202,U006814,2025-01-31 20:54:54,2025-01-31 21:09:54,江苏省,南京,小程序,已支付,469.55,4.70,464.85
O2026012300018203,U010837,2026-01-23 21:06:32,2026-01-23 21:24:32,江苏省,无锡,APP,已支付,183.69,0.00,183.69
O2026020300018204,U001337,2026-02-03 14:41:42,2026-02-03 15:11:42,浙江省,绍兴,APP,已支付,1895.10,56.85,1838.25
O2026061800018205,U005365,2026-06-18 22:36:17,2026-06-18 23:06:17,山东省,济南,小程序,已支付,4995.44,812.36,4183.08
O2026011500018206,U006575,2026-01-15 08:01:17,2026-01-15 08:15:17,山东省,济南,小程序,已完成,2646.31,79.39,2566.92
O2026050200018207,U009000,2026-05-02 14:05:01,2026-05-02 14:13:01,浙江省,杭州,APP,已支付,253.12,8.82,244.30
O2026060200018208,U008001,2026-06-02 00:58:33,2026-06-02 01:03:33,江苏省,苏州,APP,已完成,1816.54,54.50,1762.04
O2025123100018209,U003817,2025-12-31 19:09:16,2025-12-31 19:19:16,湖南省,株洲,APP,已支付,2952.98,88.59,2864.39
O2026050100018210,U009999,2026-05-01 15:26:13,2026-05-01 15:54:13,山东省,烟台,APP,已支付,931.20,98.95,832.25
O2025021000018211,U006969,2025-02-10 16:30:32,2025-02-10 16:37:32,山东省,济南,APP,已完成,726.67,25.43,701.24
O2025050800018212,U000972,2025-05-08 01:00:13,2025-05-08 01:06:13,广东省,佛山,APP,已支付,1158.87,57.94,1100.93
O2025101400018213,U003208,2025-10-14 01:24:47,2025-10-14 01:38:47,广东省,佛山,自然流量,已支付,626.31,21.92,604.39
O2025020900018214,U009623,2025-02-09 00:26:35,,广东省,深圳,APP,已取消,1930.26,151.37,0.00
O2025031800018215,U009353,2025-03-18 11:17:32,2025-03-18 11:42:32,广东省,东莞,APP,已支付,238.18,0.00,238.18
O2025111500018216,U008238,2025-11-15 22:27:59,2025-11-15 22:53:59,浙江省,温州,APP,已支付,71.95,2.53,69.42
O2025030400018217,U006143,2025-03-04 13:54:56,2025-03-04 14:09:56,河南省,郑州,APP,已支付,484.97,9.70,475.27
O2025030800018218,U005053,2025-03-08 13:25:51,,江苏省,南京,小程序,已取消,3899.42,778.32,0.00
O2025041200018219,U006797,2025-04-12 11:19:13,2025-04-12 11:21:13,北京市,北京,APP,已支付,2517.73,118.12,2399.61
O2025042900018220,U008119,2025-04-29 18:50:29,2025-04-29 18:53:29,陕西省,宝鸡,自然流量,已退款,2879.29,86.38,471.37
O2026031000018221,U004652,2026-03-10 20:22:30,,浙江省,温州,APP,已取消,591.41,8.87,0.00
O2025021100018222,U003438,2025-02-11 00:07:36,2025-02-11 00:37:36,广东省,深圳,PC,已支付,6977.11,418.63,6558.48
O2025062000018223,U003888,2025-06-20 11:19:35,2025-06-20 11:27:35,广东省,佛山,APP,已完成,6054.27,181.63,5872.64
O2025082400018224,U011894,2025-08-24 23:24:54,2025-08-24 23:41:54,四川省,宜宾,APP,已支付,4076.67,219.98,3856.69
O2025091500018225,U003448,2025-09-15 01:08:54,2025-09-15 01:35:54,广东省,珠海,APP,已支付,785.86,11.79,774.07
O2026060700018226,U010386,2026-06-07 11:14:52,2026-06-07 11:25:52,广东省,深圳,PC,已退款,463.52,24.63,114.22
O2025031100018227,U010750,2025-03-11 13:22:33,2025-03-11 13:34:33,广东省,珠海,APP,已支付,2339.43,70.18,2269.25
O2026022100018228,U007219,2026-02-21 22:53:41,2026-02-21 23:04:41,四川省,成都,小程序,已支付,389.73,14.61,375.12
O2025121800018229,U001716,2025-12-18 23:59:34,2025-12-19 00:28:34,浙江省,嘉兴,APP,已完成,183.68,0.00,183.68
O2025081900018230,U000858,2025-08-19 21:56:17,2025-08-19 22:01:17,浙江省,绍兴,自然流量,已支付,445.26,0.00,445.26
O2025020900018231,U005517,2025-02-09 21:12:20,2025-02-09 21:29:20,河南省,许昌,PC,已支付,4875.80,236.84,4638.96
O2026012900018232,U011817,2026-01-29 20:17:39,2026-01-29 20:43:39,浙江省,嘉兴,APP,已支付,664.61,16.62,647.99
O2025120100018233,U000213,2025-12-01 13:37:10,2025-12-01 13:39:10,浙江省,杭州,APP,已支付,1480.96,59.24,1421.72
O2025011900018234,U003536,2025-01-19 21:41:56,2025-01-19 22:08:56,四川省,宜宾,APP,已支付,1855.90,213.00,1642.90
O2025012600018235,U000927,2025-01-26 13:12:29,2025-01-26 13:33:29,江苏省,南京,APP,已支付,7582.35,589.88,6992.47
O2025110300018236,U009279,2025-11-03 18:04:39,2025-11-03 18:13:39,山东省,潍坊,APP,已完成,2279.47,136.77,2142.70
O2025021200018237,U006894,2025-02-12 20:42:55,2025-02-12 20:50:55,浙江省,杭州,小程序,已支付,206.78,10.34,196.44
O2025112700018238,U011733,2025-11-27 00:38:34,2025-11-27 00:51:34,广东省,东莞,APP,已支付,1716.72,103.00,1613.72
O2026053100018239,U004353,2026-05-31 13:44:15,2026-05-31 13:52:15,广东省,深圳,小程序,已支付,1905.92,190.96,1714.96
O2025022600018240,U003590,2025-02-26 13:32:54,2025-02-26 13:50:54,山东省,潍坊,直播间,已支付,2559.10,256.44,2302.66
O2025070700018241,U008274,2025-07-07 12:24:25,2025-07-07 12:50:25,江苏省,常州,小程序,已支付,2428.16,72.84,2355.32
O2025102900018242,U009771,2025-10-29 12:40:51,2025-10-29 12:52:51,浙江省,温州,APP,已支付,247.43,12.37,235.06
O2025032800018243,U010852,2025-03-28 13:37:58,2025-03-28 13:42:58,广东省,深圳,自然流量,已支付,1086.28,43.45,1042.83
O2025051000018244,U005451,2025-05-10 22:44:42,2025-05-10 22:54:42,湖北省,荆州,自然流量,已支付,1126.31,89.16,1037.15
O2025032600018245,U007712,2025-03-26 22:35:17,2025-03-26 23:01:17,江苏省,苏州,APP,已支付,1826.67,54.80,1771.87
O2025050300018246,U009198,2025-05-03 14:47:53,2025-05-03 14:49:53,北京市,北京,PC,已支付,238.14,3.81,234.33
O2026052400018247,U006977,2026-05-24 01:13:46,2026-05-24 01:23:46,江苏省,南通,搜索广告,已支付,1508.83,75.89,1432.94
O2025021400018248,U001811,2025-02-14 13:03:40,2025-02-14 13:26:40,四川省,绵阳,APP,已完成,85.59,9.14,76.45
O2025120200018249,U011717,2025-12-02 12:04:35,2025-12-02 12:32:35,江苏省,南京,APP,已支付,1501.00,60.04,1440.96
O2026010400018250,U003862,2026-01-04 11:02:32,2026-01-04 11:12:32,广东省,深圳,直播间,已支付,822.23,68.75,753.48
O2026040100018251,U010415,2026-04-01 15:24:25,2026-04-01 15:40:25,广东省,东莞,APP,已支付,3302.39,99.07,3203.32
O2025062700018252,U007558,2025-06-27 22:38:43,2025-06-27 22:47:43,上海市,上海,APP,已支付,941.20,14.12,927.08
O2025032500018253,U001930,2025-03-25 19:22:13,2025-03-25 19:50:13,陕西省,咸阳,APP,已支付,2305.39,69.16,2236.23
