item_id,order_id,product_id,category,quantity,price,amount
I0000777403,O2025011900007774,P00776,食品,3,76.19,228.57
I0000777404,O2025011900007774,P00632,食品,3,54.35,163.05
I0000777501,O2026021400007775,P00117,运动,2,902.06,1804.12
I0000777601,O2026051200007776,P00100,家电,2,1773.88,3547.76
I0000777701,O2025032200007777,P00551,母婴,1,635.63,635.63
I0000777801,O2025061500007778,P00040,服饰,1,505.93,505.93
I0000777901,O2026032600007779,P00116,服饰,1,171.91,171.91
I0000777902,O2026032600007779,P00483,数码,2,1410.36,2820.72
I0000777903,O2026032600007779,P00250,运动,2,779.79,1559.58
I0000777904,O2026032600007779,P00093,运动,1,636.80,636.80
I0000777905,O2026032600007779,P00115,美妆,1,413.34,413.34
I0000778001,O2025031500007780,P00774,家居,1,814.36,814.36
I0000778101,O2025081700007781,P00611,数码,1,2611.29,2611.29
I0000778102,O2025081700007781,P00790,图书,1,178.33,178.33
I0000778103,O2025081700007781,P00080,图书,1,65.60,65.60
I0000778201,O2026061400007782,P00394,食品,1,122.04,122.04
I0000778202,O2026061400007782,P00475,图书,1,79.76,79.76
I0000778301,O2025090100007783,P00166,运动,1,325.00,325.00
I0000778302,O2025090100007783,P00409,美妆,1,509.35,509.35
I0000778303,O2025090100007783,P00124,服饰,1,457.73,457.73
I0000778401,O2025102300007784,P00119,运动,1,893.87,893.87
I0000778402,O2025102300007784,P00216,服饰,2,357.98,715.96
I0000778403,O2025102300007784,P00783,服饰,2,210.80,421.60
I0000778501,O2025101200007785,P00035,服饰,1,290.94,290.94
I0000778502,O2025101200007785,P00630,运动,1,1352.62,1352.62
I0000778503,O2025101200007785,P00684,运动,1,706.56,706.56
I0000778504,O2025101200007785,P00240,数码,1,3444.47,3444.47
I0000778601,O2026061800007786,P00666,食品,2,165.40,330.80
I0000778701,O2025010400007787,P00196,服饰,1,200.34,200.34
I0000778801,O2025071600007788,P00768,母婴,2,355.19,710.38
I0000778901,O2025012100007789,P00462,美妆,1,187.59,187.59
I0000778902,O2025012100007789,P00248,服饰,1,346.03,346.03
I0000778903,O2025012100007789,P00572,服饰,1,309.14,309.14
I0000779001,O2025060400007790,P00662,母婴,3,32.50,97.50
I0000779002,O2025060400007790,P00345,家居,1,456.07,456.07
I0000779003,O2025060400007790,P00360,美妆,2,117.14,234.28
I0000779101,O2026061700007791,P00363,食品,2,201.30,402.60
I0000779102,O2026061700007791,P00275,家居,1,1001.60,1001.60
I0000779201,O2026051200007792,P00207,运动,1,1176.43,1176.43
I0000779202,O2026051200007792,P00203,食品,1,42.36,42.36
I0000779203,O2026051200007792,P00079,服饰,2,507.98,1015.96
I0000779301,O2025012200007793,P00580,运动,1,814.83,814.83
I0000779302,O2025012200007793,P00749,食品,4,71.90,287.60
I0000779303,O2025012200007793,P00228,食品,1,95.86,95.86
I0000779304,O2025012200007793,P00395,食品,4,54.98,219.92
I0000779401,O2025082600007794,P00378,数码,1,804.47,804.47
I0000779501,O2025072100007795,P00208,数码,2,1785.37,3570.74
I0000779502,O2025072100007795,P00541,图书,1,111.14,111.14
I0000779601,O2026051100007796,P00619,美妆,2,161.98,323.96
I0000779602,O2026051100007796,P00001,服饰,1,239.27,239.27
I0000779701,O2025031400007797,P00416,食品,2,48.21,96.42
I0000779801,O2025012200007798,P00648,服饰,1,165.12,165.12
I0000779802,O2025012200007798,P00541,图书,1,112.93,112.93
I0000779803,O2025012200007798,P00123,数码,1,1775.61,1775.61
I0000779901,O2025041500007799,P00632,食品,2,53.72,107.44
I0000780001,O2025060100007800,P00233,服饰,2,168.57,337.14
I0000780002,O2025060100007800,P00105,服饰,1,82.12,82.12
I0000780101,O2025081100007801,P00282,家居,1,159.75,159.75
I0000780102,O2025081100007801,P00040,服饰,1,484.30,484.30
I0000780201,O2026020600007802,P00377,服饰,1,214.20,214.20
I0000780202,O2026020600007802,P00173,运动,2,539.95,1079.90
I0000780203,O2026020600007802,P00721,美妆,1,271.52,271.52
I0000780204,O2026020600007802,P00477,美妆,1,71.31,71.31
I0000780301,O2025030800007803,P00405,服饰,1,247.55,247.55
I0000780302,O2025030800007803,P00209,美妆,1,484.05,484.05
I0000780303,O2025030800007803,P00375,运动,3,157.54,472.62
I0000780401,O2025030100007804,P00338,美妆,1,133.47,133.47
I0000780501,O2025081600007805,P00677,数码,1,1201.90,1201.90
I0000780502,O2025081600007805,P00573,运动,1,137.94,137.94
I0000780503,O2025081600007805,P00683,家电,1,1158.86,1158.86
I0000780504,O2025081600007805,P00221,图书,1,66.06,66.06
I0000780601,O2025020200007806,P00243,食品,2,52.51,105.02
I0000780701,O2025032100007807,P00249,母婴,1,537.22,537.22
I0000780702,O2025032100007807,P00315,图书,1,52.47,52.47
I0000780801,O2026022000007808,P00491,食品,5,384.35,1921.75
I0000780802,O2026022000007808,P00676,家居,1,143.93,143.93
I0000780901,O2026012300007809,P00032,母婴,1,1293.61,1293.61
I0000780902,O2026012300007809,P00038,家居,2,656.15,1312.30
I0000781001,O2025071400007810,P00142,服饰,1,613.80,613.80
I0000781101,O2025082300007811,P00055,家居,3,857.36,2572.08
I0000781102,O2025082300007811,P00010,服饰,1,172.70,172.70
I0000781201,O2025100600007812,P00512,美妆,1,167.99,167.99
I0000781301,O2026050900007813,P00550,家电,2,972.37,1944.74
I0000781302,O2026050900007813,P00261,家电,1,2595.53,2595.53
I0000781401,O2025012300007814,P00559,美妆,1,152.79,152.79
I0000781402,O2025012300007814,P00091,食品,1,172.35,172.35
I0000781403,O2025012300007814,P00125,食品,5,103.20,516.00
I0000781501,O2025061800007815,P00721,美妆,1,278.81,278.81
I0000781502,O2025061800007815,P00034,服饰,4,277.50,1110.00
I0000781503,O2025061800007815,P00057,食品,1,14.56,14.56
I0000781601,O2025050500007816,P00646,服饰,1,88.84,88.84
I0000781701,O2025061800007817,P00119,运动,3,887.26,2661.78
I0000781702,O2025061800007817,P00727,食品,2,131.61,263.22
I0000781703,O2025061800007817,P00493,美妆,1,311.84,311.84
I0000781704,O2025061800007817,P00252,母婴,1,507.67,507.67
I0000781801,O2026062300007818,P00581,家居,2,707.50,1415.00
I0000781802,O2026062300007818,P00775,家电,1,1961.02,1961.02
I0000781803,O2026062300007818,P00364,家电,1,1140.90,1140.90
I0000781804,O2026062300007818,P00555,家居,1,2053.83,2053.83
I0000781901,O2025041000007819,P00259,食品,2,60.85,121.70
I0000782001,O2025012800007820,P00165,服饰,1,80.83,80.83
I0000782002,O2025012800007820,P00029,数码,1,1486.21,1486.21
I0000782101,O2026022500007821,P00236,数码,1,1888.31,1888.31
I0000782201,O2025050100007822,P00490,食品,1,122.02,122.02
I0000782301,O2026022400007823,P00647,美妆,1,125.87,125.87
I0000782302,O2026022400007823,P00186,服饰,1,74.25,74.25
I0000782401,O2025010100007824,P00193,服饰,3,190.59,571.77
I0000782402,O2025010100007824,P00784,美妆,3,162.05,486.15
I0000782501,O2025071600007825,P00111,食品,2,69.85,139.70
I0000782502,O2025071600007825,P00212,母婴,2,207.24,414.48
I0000782601,O2025080800007826,P00758,家居,1,882.64,882.64
I0000782701,O2025040800007827,P00413,美妆,1,71.37,71.37
I0000782801,O2025052700007828,P00559,美妆,2,153.15,306.30
I0000782802,O2025052700007828,P00785,家电,1,1393.87,1393.87
I0000782901,O2025061200007829,P00259,食品,1,60.45,60.45
I0000782902,O2025061200007829,P00636,家居,1,491.18,491.18
I0000783001,O2026032000007830,P00739,家居,2,107.15,214.30
I0000783002,O2026032000007830,P00424,食品,1,165.38,165.38
I0000783003,O2026032000007830,P00288,数码,1,4499.37,4499.37
I0000783004,O2026032000007830,P00307,美妆,1,138.32,138.32
I0000783005,O2026032000007830,P00749,食品,4,75.55,302.20
I0000783101,O2026061000007831,P00406,数码,1,7190.77,7190.77
I0000783102,O2026061000007831,P00037,服饰,1,370.95,370.95
I0000783103,O2026061000007831,P00272,家电,2,4328.47,8656.94
I0000783201,O2025063000007832,P00601,食品,4,411.10,1644.40
I0000783202,O2025063000007832,P00215,家居,1,360.04,360.04
I0000783203,O2025063000007832,P00036,母婴,1,204.88,204.88
I0000783204,O2025063000007832,P00581,家居,2,674.66,1349.32
I0000783301,O2026040400007833,P00516,食品,3,27.50,82.50
I0000783401,O2025120300007834,P00121,美妆,1,181.52,181.52
I0000783501,O2025032000007835,P00533,食品,1,201.18,201.18
I0000783601,O2026011200007836,P00780,服饰,1,467.72,467.72
I0000783701,O2026041900007837,P00009,家电,2,1749.22,3498.44
I0000783801,O2025061100007838,P00529,服饰,1,267.90,267.90
I0000783901,O2025062300007839,P00438,服饰,1,243.23,243.23
I0000783902,O2025062300007839,P00347,美妆,1,162.48,162.48
I0000784001,O2025061600007840,P00710,家电,4,1368.98,5475.92
I0000784002,O2025061600007840,P00078,家居,1,327.20,327.20
I0000784101,O2025012000007841,P00319,图书,1,57.85,57.85
I0000784201,O2026032300007842,P00780,服饰,1,469.60,469.60
I0000784301,O2025070600007843,P00417,食品,5,51.70,258.50
I0000784302,O2025070600007843,P00676,家居,1,136.48,136.48
I0000784401,O2026042700007844,P00057,食品,3,15.13,45.39
I0000784402,O2026042700007844,P00568,母婴,2,655.63,1311.26
I0000784403,O2026042700007844,P00030,服饰,4,312.35,1249.40
I0000784501,O2025021300007845,P00615,食品,1,72.62,72.62
I0000784601,O2025072800007846,P00554,食品,1,116.47,116.47
I0000784602,O2025072800007846,P00152,家居,1,174.10,174.10
I0000784701,O2025071500007847,P00668,家居,1,1182.68,1182.68
I0000784702,O2025071500007847,P00445,家居,1,402.80,402.80
I0000784703,O2025071500007847,P00771,美妆,3,79.91,239.73
I0000784704,O2025071500007847,P00474,家电,1,928.42,928.42
I0000784801,O2025062500007848,P00039,运动,1,670.02,670.02
I0000784901,O2026050100007849,P00265,美妆,2,189.96,379.92
I0000785001,O2026032700007850,P00605,服饰,1,481.13,481.13
I0000785002,O2026032700007850,P00117,运动,1,847.36,847.36
I0000785101,O2025100700007851,P00083,美妆,1,153.28,153.28
I0000785201,O2025081000007852,P00452,服饰,1,533.72,533.72
I0000785202,O2025081000007852,P00684,运动,2,737.14,1474.28
I0000785203,O2025081000007852,P00252,母婴,1,517.81,517.81
I0000785204,O2025081000007852,P00540,数码,1,2309.15,2309.15
I0000785205,O2025081000007852,P00184,美妆,1,148.58,148.58
I0000785301,O2025082700007853,P00513,食品,1,165.66,165.66
I0000785302,O2025082700007853,P00220,美妆,2,153.77,307.54
I0000785303,O2025082700007853,P00384,母婴,1,456.33,456.33
I0000785304,O2025082700007853,P00407,母婴,1,660.43,660.43
I0000785401,O2026032500007854,P00687,图书,2,86.02,172.04
I0000785402,O2026032500007854,P00421,家居,1,765.87,765.87
I0000785403,O2026032500007854,P00555,家居,1,2012.94,2012.94
I0000785501,O2026010600007855,P00761,母婴,3,349.47,1048.41
I0000785502,O2026010600007855,P00781,服饰,1,133.82,133.82
I0000785503,O2026010600007855,P00019,家电,1,1538.15,1538.15
I0000785504,O2026010600007855,P00179,家居,2,242.96,485.92
I0000785505,O2026010600007855,P00798,食品,2,44.01,88.02
I0000785601,O2026010500007856,P00336,食品,2,64.99,129.98
I0000785602,O2026010500007856,P00635,运动,1,224.64,224.64
I0000785701,O2025102200007857,P00469,服饰,2,193.44,386.88
I0000785702,O2025102200007857,P00052,数码,1,1977.55,1977.55
I0000785801,O2025052000007858,P00113,食品,3,78.66,235.98
I0000785901,O2026030900007859,P00037,服饰,1,360.84,360.84
I0000786001,O2025110300007860,P00731,服饰,1,666.39,666.39
I0000786002,O2025110300007860,P00586,运动,1,357.49,357.49
I0000786003,O2025110300007860,P00543,母婴,1,963.30,963.30
I0000786101,O2026032600007861,P00295,母婴,1,659.67,659.67
I0000786201,O2025051300007862,P00695,服饰,1,144.82,144.82
I0000786301,O2025010600007863,P00556,家居,1,523.28,523.28
I0000786401,O2025022600007864,P00193,服饰,1,189.12,189.12
I0000786402,O2025022600007864,P00680,美妆,1,280.43,280.43
I0000786403,O2025022600007864,P00276,食品,1,104.95,104.95
I0000786404,O2025022600007864,P00294,美妆,4,137.97,551.88
I0000786501,O2025071500007865,P00069,家电,1,1622.86,1622.86
I0000786601,O2026021200007866,P00059,图书,1,64.54,64.54
I0000786602,O2026021200007866,P00654,数码,1,578.54,578.54
I0000786603,O2026021200007866,P00014,家居,1,608.10,608.10
I0000786701,O2025042900007867,P00218,数码,1,828.70,828.70
I0000786702,O2025042900007867,P00126,运动,1,624.11,624.11
I0000786703,O2025042900007867,P00311,运动,3,1272.69,3818.07
I0000786801,O2026030700007868,P00564,家居,1,295.84,295.84
I0000786901,O2025031600007869,P00658,食品,1,151.27,151.27
I0000786902,O2025031600007869,P00749,食品,2,72.24,144.48
I0000787001,O2026041500007870,P00045,数码,1,1812.14,1812.14
I0000787002,O2026041500007870,P00008,图书,1,97.67,97.67
I0000787003,O2026041500007870,P00785,家电,1,1300.00,1300.00
I0000787101,O2026061900007871,P00246,食品,3,153.56,460.68
I0000787102,O2026061900007871,P00375,运动,1,159.33,159.33
I0000787201,O2025013000007872,P00084,食品,3,46.58,139.74
I0000787202,O2025013000007872,P00657,服饰,1,460.91,460.91
I0000787203,O2025013000007872,P00473,数码,1,3354.03,3354.03
I0000787301,O2025081500007873,P00614,母婴,1,549.29,549.29
I0000787401,O2026011300007874,P00748,母婴,5,110.02,550.10
I0000787402,O2026011300007874,P00283,运动,1,135.12,135.12
I0000787403,O2026011300007874,P00264,食品,1,173.23,173.23
I0000787404,O2026011300007874,P00556,家居,2,503.41,1006.82
I0000787405,O2026011300007874,P00084,食品,1,45.20,45.20
I0000787501,O2026012600007875,P00141,图书,1,86.07,86.07
I0000787601,O2026051600007876,P00114,美妆,1,93.69,93.69
I0000787602,O2026051600007876,P00752,家电,1,575.47,575.47
I0000787603,O2026051600007876,P00798,食品,2,41.23,82.46
I0000787701,O2025062100007877,P00674,食品,4,76.78,307.12
I0000787702,O2025062100007877,P00124,服饰,1,483.24,483.24
I0000787801,O2026010100007878,P00419,服饰,5,897.44,4487.20
I0000787802,O2026010100007878,P00535,运动,2,2356.38,4712.76
I0000787803,O2026010100007878,P00763,运动,1,155.75,155.75
I0000787804,O2026010100007878,P00470,运动,3,439.80,1319.40
I0000787805,O2026010100007878,P00299,母婴,2,346.09,692.18
I0000787901,O2026031600007879,P00714,数码,4,916.94,3667.76
I0000787902,O2026031600007879,P00401,图书,1,120.19,120.19
I0000788001,O2026012200007880,P00567,服饰,1,301.55,301.55
I0000788002,O2026012200007880,P00575,食品,1,102.76,102.76
I0000788101,O2025071400007881,P00079,服饰,1,499.78,499.78
I0000788102,O2025071400007881,P00207,运动,1,1158.05,1158.05
I0000788201,O2026010300007882,P00344,家居,2,781.62,1563.24
I0000788301,O2026042700007883,P00744,图书,1,138.13,138.13
I0000788302,O2026042700007883,P00738,食品,2,86.20,172.40
I0000788401,O2026050100007884,P00109,美妆,1,247.77,247.77
I0000788402,O2026050100007884,P00435,数码,1,4402.96,4402.96
I0000788501,O2025090700007885,P00550,家电,1,971.87,971.87
I0000788502,O2025090700007885,P00212,母婴,3,191.34,574.02
I0000788503,O2025090700007885,P00257,家居,1,610.46,610.46
I0000788601,O2025041900007886,P00668,家居,1,1164.81,1164.81
I0000788701,O2025033000007887,P00467,数码,2,779.37,1558.74
I0000788801,O2025050200007888,P00753,数码,1,1327.90,1327.90
I0000788802,O2025050200007888,P00165,服饰,1,82.76,82.76
I0000788803,O2025050200007888,P00407,母婴,2,652.20,1304.40
I0000788804,O2025050200007888,P00204,运动,2,542.20,1084.40
I0000788805,O2025050200007888,P00194,服饰,1,255.85,255.85
I0000788901,O2025111100007889,P00486,服饰,1,256.65,256.65
I0000788902,O2025111100007889,P00102,服饰,2,509.76,1019.52
I0000789001,O2025032100007890,P00781,服饰,1,128.58,128.58
I0000789002,O2025032100007890,P00122,美妆,2,198.65,397.30
I0000789101,O2026050100007891,P00199,美妆,1,160.10,160.10
I0000789102,O2026050100007891,P00179,家居,1,241.47,241.47
I0000789103,O2026050100007891,P00283,运动,1,131.87,131.87
I0000789104,O2026050100007891,P00217,食品,1,115.86,115.86
I0000789105,O2026050100007891,P00170,家居,2,270.35,540.70
I0000789201,O2026041900007892,P00704,母婴,1,894.48,894.48
I0000789301,O2025100800007893,P00703,母婴,1,362.99,362.99
I0000789302,O2025100800007893,P00545,家居,1,239.92,239.92
I0000789303,O2025100800007893,P00447,母婴,5,137.94,689.70
I0000789401,O2025081600007894,P00500,食品,1,100.83,100.83
I0000789501,O2025032800007895,P00223,美妆,1,109.72,109.72
I0000789502,O2025032800007895,P00571,食品,2,61.50,123.00
I0000789601,O2026020300007896,P00175,家电,1,909.81,909.81
I0000789602,O2026020300007896,P00511,食品,2,93.20,186.40
I0000789701,O2025021400007897,P00525,家居,1,581.76,581.76
I0000789801,O2025072400007898,P00465,服饰,1,179.60,179.60
I0000789901,O2026010100007899,P00604,服饰,2,497.26,994.52
I0000789902,O2026010100007899,P00189,美妆,1,451.05,451.05
I0000789903,O2026010100007899,P00199,美妆,3,162.18,486.54
I0000789904,O2026010100007899,P00137,服饰,5,227.14,1135.70
I0000790001,O2025021100007900,P00655,食品,3,26.80,80.40
I0000790101,O2025042000007901,P00463,美妆,1,72.69,72.69
I0000790201,O2025031700007902,P00780,服饰,1,462.57,462.57
I0000790202,O2025031700007902,P00393,美妆,1,155.01,155.01
I0000790301,O2026040700007903,P00697,家居,1,384.58,384.58
I0000790401,O2025041000007904,P00211,运动,1,787.73,787.73
I0000790501,O2026031000007905,P00441,服饰,2,469.13,938.26
I0000790502,O2026031000007905,P00763,运动,1,156.27,156.27
I0000790601,O2025111900007906,P00326,家居,4,212.27,849.08
I0000790602,O2025111900007906,P00302,食品,3,177.17,531.51
I0000790701,O2025041600007907,P00454,母婴,2,803.22,1606.44
I0000790801,O2025081600007908,P00237,服饰,2,180.06,360.12
I0000790901,O2025033000007909,P00534,母婴,1,119.98,119.98
I0000790902,O2025033000007909,P00379,食品,2,105.66,211.32
I0000790903,O2025033000007909,P00687,图书,1,80.25,80.25
I0000791001,O2026022300007910,P00140,服饰,1,127.70,127.70
I0000791002,O2026022300007910,P00239,美妆,2,100.60,201.20
I0000791101,O2025100600007911,P00386,食品,1,89.00,89.00
I0000791201,O2026050100007912,P00076,服饰,1,97.94,97.94
I0000791202,O2026050100007912,P00711,美妆,1,383.20,383.20
I0000791301,O2025010400007913,P00340,食品,1,87.37,87.37
I0000791401,O2025092500007914,P00542,图书,1,196.37,196.37
I0000791402,O2025092500007914,P00282,家居,1,157.24,157.24
I0000791501,O2025100700007915,P00660,家居,1,471.58,471.58
I0000791502,O2025100700007915,P00366,服饰,4,185.15,740.60
I0000791601,O2025051300007916,P00191,数码,1,1524.36,1524.36
I0000791701,O2025061400007917,P00785,家电,1,1334.90,1334.90
I0000791801,O2025051300007918,P00003,数码,1,744.24,744.24
I0000791802,O2025051300007918,P00734,数码,2,1967.71,3935.42
I0000791901,O2026032000007919,P00128,服饰,1,156.88,156.88
I0000791902,O2026032000007919,P00189,美妆,2,434.52,869.04
I0000792001,O2026032200007920,P00575,食品,2,99.04,198.08
I0000792101,O2025110600007921,P00504,服饰,4,145.13,580.52
I0000792201,O2025071000007922,P00437,数码,1,505.02,505.02
I0000792202,O2025071000007922,P00080,图书,1,64.54,64.54
I0000792301,O2025022500007923,P00249,母婴,2,558.12,1116.24
I0000792302,O2025022500007923,P00273,服饰,1,306.81,306.81
I0000792401,O2025122400007924,P00382,图书,1,47.06,47.06
I0000792501,O2025011000007925,P00115,美妆,2,406.26,812.52
I0000792502,O2025011000007925,P00125,食品,1,109.57,109.57
I0000792503,O2025011000007925,P00145,食品,2,97.21,194.42
